Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,COMMODITY,"DEFINITIONS, COVERAGE, REMARKS",subclass,subclass code,class,class code,type,lifespan
131,Malaysia,571,"Mangoes, mangosteens, guavas",5510,Production,2014,2014,tonnes,77198.0,,"MANGOES
Mangifera indica","Trade figures may include dried mangoes, guavas and mangosteens,
including both fresh and dried.",,,Fruit Primary,1738.0,Perennial,300.0
131,Malaysia,571,"Mangoes, mangosteens, guavas",5510,Production,2015,2015,tonnes,98315.0,,"MANGOES
Mangifera indica","Trade figures may include dried mangoes, guavas and mangosteens,
including both fresh and dried.",,,Fruit Primary,1738.0,Perennial,300.0
131,Malaysia,571,"Mangoes, mangosteens, guavas",5510,Production,2016,2016,tonnes,102046.0,,"MANGOES
Mangifera indica","Trade figures may include dried mangoes, guavas and mangosteens,
including both fresh and dried.",,,Fruit Primary,1738.0,Perennial,300.0
131,Malaysia,571,"Mangoes, mangosteens, guavas",5510,Production,2017,2017,tonnes,113824.0,,"MANGOES
Mangifera indica","Trade figures may include dried mangoes, guavas and mangosteens,
including both fresh and dried.",,,Fruit Primary,1738.0,Perennial,300.0
131,Malaysia,571,"Mangoes, mangosteens, guavas",5510,Production,2018,2018,tonnes,67087.0,Im,"MANGOES
Mangifera indica","Trade figures may include dried mangoes, guavas and mangosteens,
including both fresh and dried.",,,Fruit Primary,1738.0,Perennial,300.0
131,Malaysia,254,Oil palm fruit,5312,Area harvested,2012,2012,ha,5076929.0,,"[OIL PALM FRUIT]
Elaeis guineensis","The oil palm produces bunches containing a large number of fruits with
the fleshy mesocarp enclosing a kernel that is covered by a very hard
shell. FAO considers palm oil (coming from the pulp) and palm kernels
to be primary products. The oil extraction rate from a bunch varies
from 17 to 27% for palm oil, and from 4 to 10% for palm kernels.",,,"Oilcrops, Oil Equivalent",1732.0,Perennial,30.0
131,Malaysia,254,Oil palm fruit,5312,Area harvested,2013,2013,ha,5229739.0,,"[OIL PALM FRUIT]
Elaeis guineensis","The oil palm produces bunches containing a large number of fruits with
the fleshy mesocarp enclosing a kernel that is covered by a very hard
shell. FAO considers palm oil (coming from the pulp) and palm kernels
to be primary products. The oil extraction rate from a bunch varies
from 17 to 27% for palm oil, and from 4 to 10% for palm kernels.",,,"Oilcrops, Oil Equivalent",1732.0,Perennial,30.0
131,Malaysia,254,Oil palm fruit,5312,Area harvested,2014,2014,ha,4689321.0,,"[OIL PALM FRUIT]
Elaeis guineensis","The oil palm produces bunches containing a large number of fruits with
the fleshy mesocarp enclosing a kernel that is covered by a very hard
shell. FAO considers palm oil (coming from the pulp) and palm kernels
to be primary products. The oil extraction rate from a bunch varies
from 17 to 27% for palm oil, and from 4 to 10% for palm kernels.",,,"Oilcrops, Oil Equivalent",1732.0,Perennial,30.0
131,Malaysia,254,Oil palm fruit,5312,Area harvested,2015,2015,ha,4859397.0,,"[OIL PALM FRUIT]
Elaeis guineensis","The oil palm produces bunches containing a large number of fruits with
the fleshy mesocarp enclosing a kernel that is covered by a very hard
shell. FAO considers palm oil (coming from the pulp) and palm kernels
to be primary products. The oil extraction rate from a bunch varies
from 17 to 27% for palm oil, and from 4 to 10% for palm kernels.",,,"Oilcrops, Oil Equivalent",1732.0,Perennial,30.0
131,Malaysia,254,Oil palm fruit,5312,Area harvested,2016,2016,ha,5001438.0,,"[OIL PALM FRUIT]
Elaeis guineensis","The oil palm produces bunches containing a large number of fruits with
the fleshy mesocarp enclosing a kernel that is covered by a very hard
shell. FAO considers palm oil (coming from the pulp) and palm kernels
to be primary products. The oil extraction rate from a bunch varies
from 17 to 27% for palm oil, and from 4 to 10% for palm kernels.",,,"Oilcrops, Oil Equivalent",1732.0,Perennial,30.0
131,Malaysia,254,Oil palm fruit,5312,Area harvested,2017,2017,ha,5110713.0,,"[OIL PALM FRUIT]
Elaeis guineensis","The oil palm produces bunches containing a large number of fruits with
the fleshy mesocarp enclosing a kernel that is covered by a very hard
shell. FAO considers palm oil (coming from the pulp) and palm kernels
to be primary products. The oil extraction rate from a bunch varies
from 17 to 27% for palm oil, and from 4 to 10% for palm kernels.",,,"Oilcrops, Oil Equivalent",1732.0,Perennial,30.0
131,Malaysia,254,Oil palm fruit,5312,Area harvested,2018,2018,ha,5235581.0,Im,"[OIL PALM FRUIT]
Elaeis guineensis","The oil palm produces bunches containing a large number of fruits with
the fleshy mesocarp enclosing a kernel that is covered by a very hard
shell. FAO considers palm oil (coming from the pulp) and palm kernels
to be primary products. The oil extraction rate from a bunch varies
from 17 to 27% for palm oil, and from 4 to 10% for palm kernels.",,,"Oilcrops, Oil Equivalent",1732.0,Perennial,30.0
131,Malaysia,254,Oil palm fruit,5510,Production,2012,2012,tonnes,94917736.0,,"[OIL PALM FRUIT]
Elaeis guineensis","The oil palm produces bunches containing a large number of fruits with
the fleshy mesocarp enclosing a kernel that is covered by a very hard
shell. FAO considers palm oil (coming from the pulp) and palm kernels
to be primary products. The oil extraction rate from a bunch varies
from 17 to 27% for palm oil, and from 4 to 10% for palm kernels.",,,"Oilcrops, Oil Equivalent",1732.0,Perennial,30.0
131,Malaysia,254,Oil palm fruit,5510,Production,2013,2013,tonnes,94917736.0,,"[OIL PALM FRUIT]
Elaeis guineensis","The oil palm produces bunches containing a large number of fruits with
the fleshy mesocarp enclosing a kernel that is covered by a very hard
shell. FAO considers palm oil (coming from the pulp) and palm kernels
to be primary products. The oil extraction rate from a bunch varies
from 17 to 27% for palm oil, and from 4 to 10% for palm kernels.",,,"Oilcrops, Oil Equivalent",1732.0,Perennial,30.0
131,Malaysia,254,Oil palm fruit,5510,Production,2014,2014,tonnes,95380438.0,,"[OIL PALM FRUIT]
Elaeis guineensis","The oil palm produces bunches containing a large number of fruits with
the fleshy mesocarp enclosing a kernel that is covered by a very hard
shell. FAO considers palm oil (coming from the pulp) and palm kernels
to be primary products. The oil extraction rate from a bunch varies
from 17 to 27% for palm oil, and from 4 to 10% for palm kernels.",,,"Oilcrops, Oil Equivalent",1732.0,Perennial,30.0
131,Malaysia,254,Oil palm fruit,5510,Production,2015,2015,tonnes,98344073.0,,"[OIL PALM FRUIT]
Elaeis guineensis","The oil palm produces bunches containing a large number of fruits with
the fleshy mesocarp enclosing a kernel that is covered by a very hard
shell. FAO considers palm oil (coming from the pulp) and palm kernels
to be primary products. The oil extraction rate from a bunch varies
from 17 to 27% for palm oil, and from 4 to 10% for palm kernels.",,,"Oilcrops, Oil Equivalent",1732.0,Perennial,30.0
131,Malaysia,254,Oil palm fruit,5510,Production,2016,2016,tonnes,86325309.0,,"[OIL PALM FRUIT]
Elaeis guineensis","The oil palm produces bunches containing a large number of fruits with
the fleshy mesocarp enclosing a kernel that is covered by a very hard
shell. FAO considers palm oil (coming from the pulp) and palm kernels
to be primary products. The oil extraction rate from a bunch varies
from 17 to 27% for palm oil, and from 4 to 10% for palm kernels.",,,"Oilcrops, Oil Equivalent",1732.0,Perennial,30.0
131,Malaysia,254,Oil palm fruit,5510,Production,2017,2017,tonnes,101740900.0,,"[OIL PALM FRUIT]
Elaeis guineensis","The oil palm produces bunches containing a large number of fruits with
the fleshy mesocarp enclosing a kernel that is covered by a very hard
shell. FAO considers palm oil (coming from the pulp) and palm kernels
to be primary products. The oil extraction rate from a bunch varies
from 17 to 27% for palm oil, and from 4 to 10% for palm kernels.",,,"Oilcrops, Oil Equivalent",1732.0,Perennial,30.0
131,Malaysia,254,Oil palm fruit,5510,Production,2018,2018,tonnes,98419400.0,,"[OIL PALM FRUIT]
Elaeis guineensis","The oil palm produces bunches containing a large number of fruits with
the fleshy mesocarp enclosing a kernel that is covered by a very hard
shell. FAO considers palm oil (coming from the pulp) and palm kernels
to be primary products. The oil extraction rate from a bunch varies
from 17 to 27% for palm oil, and from 4 to 10% for palm kernels.",,,"Oilcrops, Oil Equivalent",1732.0,Perennial,30.0
131,Malaysia,339,Oilseeds nes,5312,Area harvested,2012,2012,ha,145000.0,F,"OILSEEDS NES Includes inter alia: beech nut (Fagus sylvatica);(Aleurites 
        moluccana);(Carapa guineensis);(Croton tiglium);(Bassia 
        latifolia);(Guizotia abyssinica);(Licania rigida);(Perilla 
        frutescens);(Jatropha curcas);(Shorea robusta);(Pongamia 
        glabra);(Astrocaryum spp.)","Other oilseeds, oleaginous fruits and nuts that are not identified
        separately because of their minor relevance at the international
        level. Because of their limited local importance, some countries
        report commodities under this heading that are classified individually
        by FAO. Also included under this code are tea seeds, grape pips and
        tomato seeds from which oil is extracted.",,,"Oilcrops, Oil Equivalent",1732.0,Annual,
131,Malaysia,339,Oilseeds nes,5312,Area harvested,2013,2013,ha,152119.0,Im,"OILSEEDS NES Includes inter alia: beech nut (Fagus sylvatica);(Aleurites 
        moluccana);(Carapa guineensis);(Croton tiglium);(Bassia 
        latifolia);(Guizotia abyssinica);(Licania rigida);(Perilla 
        frutescens);(Jatropha curcas);(Shorea robusta);(Pongamia 
        glabra);(Astrocaryum spp.)","Other oilseeds, oleaginous fruits and nuts that are not identified
        separately because of their minor relevance at the international
        level. Because of their limited local importance, some countries
        report commodities under this heading that are classified individually
        by FAO. Also included under this code are tea seeds, grape pips and
        tomato seeds from which oil is extracted.",,,"Oilcrops, Oil Equivalent",1732.0,Annual,
131,Malaysia,339,Oilseeds nes,5312,Area harvested,2014,2014,ha,154320.0,Im,"OILSEEDS NES Includes inter alia: beech nut (Fagus sylvatica);(Aleurites 
        moluccana);(Carapa guineensis);(Croton tiglium);(Bassia 
        latifolia);(Guizotia abyssinica);(Licania rigida);(Perilla 
        frutescens);(Jatropha curcas);(Shorea robusta);(Pongamia 
        glabra);(Astrocaryum spp.)","Other oilseeds, oleaginous fruits and nuts that are not identified
        separately because of their minor relevance at the international
        level. Because of their limited local importance, some countries
        report commodities under this heading that are classified individually
        by FAO. Also included under this code are tea seeds, grape pips and
        tomato seeds from which oil is extracted.",,,"Oilcrops, Oil Equivalent",1732.0,Annual,
131,Malaysia,339,Oilseeds nes,5312,Area harvested,2015,2015,ha,155948.0,Im,"OILSEEDS NES Includes inter alia: beech nut (Fagus sylvatica);(Aleurites 
        moluccana);(Carapa guineensis);(Croton tiglium);(Bassia 
        latifolia);(Guizotia abyssinica);(Licania rigida);(Perilla 
        frutescens);(Jatropha curcas);(Shorea robusta);(Pongamia 
        glabra);(Astrocaryum spp.)","Other oilseeds, oleaginous fruits and nuts that are not identified
        separately because of their minor relevance at the international
        level. Because of their limited local importance, some countries
        report commodities under this heading that are classified individually
        by FAO. Also included under this code are tea seeds, grape pips and
        tomato seeds from which oil is extracted.",,,"Oilcrops, Oil Equivalent",1732.0,Annual,
131,Malaysia,339,Oilseeds nes,5312,Area harvested,2016,2016,ha,155334.0,Im,"OILSEEDS NES Includes inter alia: beech nut (Fagus sylvatica);(Aleurites 
        moluccana);(Carapa guineensis);(Croton tiglium);(Bassia 
        latifolia);(Guizotia abyssinica);(Licania rigida);(Perilla 
        frutescens);(Jatropha curcas);(Shorea robusta);(Pongamia 
        glabra);(Astrocaryum spp.)","Other oilseeds, oleaginous fruits and nuts that are not identified
        separately because of their minor relevance at the international
        level. Because of their limited local importance, some countries
        report commodities under this heading that are classified individually
        by FAO. Also included under this code are tea seeds, grape pips and
        tomato seeds from which oil is extracted.",,,"Oilcrops, Oil Equivalent",1732.0,Annual,
131,Malaysia,339,Oilseeds nes,5312,Area harvested,2017,2017,ha,156347.0,Im,"OILSEEDS NES Includes inter alia: beech nut (Fagus sylvatica);(Aleurites 
        moluccana);(Carapa guineensis);(Croton tiglium);(Bassia 
        latifolia);(Guizotia abyssinica);(Licania rigida);(Perilla 
        frutescens);(Jatropha curcas);(Shorea robusta);(Pongamia 
        glabra);(Astrocaryum spp.)","Other oilseeds, oleaginous fruits and nuts that are not identified
        separately because of their minor relevance at the international
        level. Because of their limited local importance, some countries
        report commodities under this heading that are classified individually
        by FAO. Also included under this code are tea seeds, grape pips and
        tomato seeds from which oil is extracted.",,,"Oilcrops, Oil Equivalent",1732.0,Annual,
131,Malaysia,339,Oilseeds nes,5312,Area harvested,2018,2018,ha,157334.0,Im,"OILSEEDS NES Includes inter alia: beech nut (Fagus sylvatica);(Aleurites 
        moluccana);(Carapa guineensis);(Croton tiglium);(Bassia 
        latifolia);(Guizotia abyssinica);(Licania rigida);(Perilla 
        frutescens);(Jatropha curcas);(Shorea robusta);(Pongamia 
        glabra);(Astrocaryum spp.)","Other oilseeds, oleaginous fruits and nuts that are not identified
        separately because of their minor relevance at the international
        level. Because of their limited local importance, some countries
        report commodities under this heading that are classified individually
        by FAO. Also included under this code are tea seeds, grape pips and
        tomato seeds from which oil is extracted.",,,"Oilcrops, Oil Equivalent",1732.0,Annual,
131,Malaysia,339,Oilseeds nes,5510,Production,2012,2012,tonnes,180000.0,F,"OILSEEDS NES Includes inter alia: beech nut (Fagus sylvatica);(Aleurites 
        moluccana);(Carapa guineensis);(Croton tiglium);(Bassia 
        latifolia);(Guizotia abyssinica);(Licania rigida);(Perilla 
        frutescens);(Jatropha curcas);(Shorea robusta);(Pongamia 
        glabra);(Astrocaryum spp.)","Other oilseeds, oleaginous fruits and nuts that are not identified
        separately because of their minor relevance at the international
        level. Because of their limited local importance, some countries
        report commodities under this heading that are classified individually
        by FAO. Also included under this code are tea seeds, grape pips and
        tomato seeds from which oil is extracted.",,,"Oilcrops, Oil Equivalent",1732.0,Annual,
131,Malaysia,339,Oilseeds nes,5510,Production,2013,2013,tonnes,183315.0,Im,"OILSEEDS NES Includes inter alia: beech nut (Fagus sylvatica);(Aleurites 
        moluccana);(Carapa guineensis);(Croton tiglium);(Bassia 
        latifolia);(Guizotia abyssinica);(Licania rigida);(Perilla 
        frutescens);(Jatropha curcas);(Shorea robusta);(Pongamia 
        glabra);(Astrocaryum spp.)","Other oilseeds, oleaginous fruits and nuts that are not identified
        separately because of their minor relevance at the international
        level. Because of their limited local importance, some countries
        report commodities under this heading that are classified individually
        by FAO. Also included under this code are tea seeds, grape pips and
        tomato seeds from which oil is extracted.",,,"Oilcrops, Oil Equivalent",1732.0,Annual,
131,Malaysia,339,Oilseeds nes,5510,Production,2014,2014,tonnes,187043.0,Im,"OILSEEDS NES Includes inter alia: beech nut (Fagus sylvatica);(Aleurites 
        moluccana);(Carapa guineensis);(Croton tiglium);(Bassia 
        latifolia);(Guizotia abyssinica);(Licania rigida);(Perilla 
        frutescens);(Jatropha curcas);(Shorea robusta);(Pongamia 
        glabra);(Astrocaryum spp.)","Other oilseeds, oleaginous fruits and nuts that are not identified
        separately because of their minor relevance at the international
        level. Because of their limited local importance, some countries
        report commodities under this heading that are classified individually
        by FAO. Also included under this code are tea seeds, grape pips and
        tomato seeds from which oil is extracted.",,,"Oilcrops, Oil Equivalent",1732.0,Annual,
131,Malaysia,339,Oilseeds nes,5510,Production,2015,2015,tonnes,192347.0,Im,"OILSEEDS NES Includes inter alia: beech nut (Fagus sylvatica);(Aleurites 
        moluccana);(Carapa guineensis);(Croton tiglium);(Bassia 
        latifolia);(Guizotia abyssinica);(Licania rigida);(Perilla 
        frutescens);(Jatropha curcas);(Shorea robusta);(Pongamia 
        glabra);(Astrocaryum spp.)","Other oilseeds, oleaginous fruits and nuts that are not identified
        separately because of their minor relevance at the international
        level. Because of their limited local importance, some countries
        report commodities under this heading that are classified individually
        by FAO. Also included under this code are tea seeds, grape pips and
        tomato seeds from which oil is extracted.",,,"Oilcrops, Oil Equivalent",1732.0,Annual,
131,Malaysia,339,Oilseeds nes,5510,Production,2016,2016,tonnes,195130.0,Im,"OILSEEDS NES Includes inter alia: beech nut (Fagus sylvatica);(Aleurites 
        moluccana);(Carapa guineensis);(Croton tiglium);(Bassia 
        latifolia);(Guizotia abyssinica);(Licania rigida);(Perilla 
        frutescens);(Jatropha curcas);(Shorea robusta);(Pongamia 
        glabra);(Astrocaryum spp.)","Other oilseeds, oleaginous fruits and nuts that are not identified
        separately because of their minor relevance at the international
        level. Because of their limited local importance, some countries
        report commodities under this heading that are classified individually
        by FAO. Also included under this code are tea seeds, grape pips and
        tomato seeds from which oil is extracted.",,,"Oilcrops, Oil Equivalent",1732.0,Annual,
131,Malaysia,339,Oilseeds nes,5510,Production,2017,2017,tonnes,198944.0,Im,"OILSEEDS NES Includes inter alia: beech nut (Fagus sylvatica);(Aleurites 
        moluccana);(Carapa guineensis);(Croton tiglium);(Bassia 
        latifolia);(Guizotia abyssinica);(Licania rigida);(Perilla 
        frutescens);(Jatropha curcas);(Shorea robusta);(Pongamia 
        glabra);(Astrocaryum spp.)","Other oilseeds, oleaginous fruits and nuts that are not identified
        separately because of their minor relevance at the international
        level. Because of their limited local importance, some countries
        report commodities under this heading that are classified individually
        by FAO. Also included under this code are tea seeds, grape pips and
        tomato seeds from which oil is extracted.",,,"Oilcrops, Oil Equivalent",1732.0,Annual,
131,Malaysia,339,Oilseeds nes,5510,Production,2018,2018,tonnes,202758.0,Im,"OILSEEDS NES Includes inter alia: beech nut (Fagus sylvatica);(Aleurites 
        moluccana);(Carapa guineensis);(Croton tiglium);(Bassia 
        latifolia);(Guizotia abyssinica);(Licania rigida);(Perilla 
        frutescens);(Jatropha curcas);(Shorea robusta);(Pongamia 
        glabra);(Astrocaryum spp.)","Other oilseeds, oleaginous fruits and nuts that are not identified
        separately because of their minor relevance at the international
        level. Because of their limited local importance, some countries
        report commodities under this heading that are classified individually
        by FAO. Also included under this code are tea seeds, grape pips and
        tomato seeds from which oil is extracted.",,,"Oilcrops, Oil Equivalent",1732.0,Annual,
131,Malaysia,430,Okra,5312,Area harvested,2012,2012,ha,2157.0,,"OKRA
Abelmoschus esculentus; Hibiscus
esculentus",Also called gombo.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,430,Okra,5312,Area harvested,2013,2013,ha,2703.0,,"OKRA
Abelmoschus esculentus; Hibiscus
esculentus",Also called gombo.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,430,Okra,5312,Area harvested,2014,2014,ha,3120.0,,"OKRA
Abelmoschus esculentus; Hibiscus
esculentus",Also called gombo.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,430,Okra,5312,Area harvested,2015,2015,ha,3326.0,,"OKRA
Abelmoschus esculentus; Hibiscus
esculentus",Also called gombo.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,430,Okra,5312,Area harvested,2016,2016,ha,3127.0,,"OKRA
Abelmoschus esculentus; Hibiscus
esculentus",Also called gombo.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,430,Okra,5312,Area harvested,2017,2017,ha,3411.0,,"OKRA
Abelmoschus esculentus; Hibiscus
esculentus",Also called gombo.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,430,Okra,5312,Area harvested,2018,2018,ha,3219.0,Im,"OKRA
Abelmoschus esculentus; Hibiscus
esculentus",Also called gombo.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,430,Okra,5510,Production,2012,2012,tonnes,27660.0,,"OKRA
Abelmoschus esculentus; Hibiscus
esculentus",Also called gombo.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,430,Okra,5510,Production,2013,2013,tonnes,34370.0,,"OKRA
Abelmoschus esculentus; Hibiscus
esculentus",Also called gombo.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,430,Okra,5510,Production,2014,2014,tonnes,45130.0,,"OKRA
Abelmoschus esculentus; Hibiscus
esculentus",Also called gombo.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,430,Okra,5510,Production,2015,2015,tonnes,50778.0,,"OKRA
Abelmoschus esculentus; Hibiscus
esculentus",Also called gombo.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,430,Okra,5510,Production,2016,2016,tonnes,49057.0,,"OKRA
Abelmoschus esculentus; Hibiscus
esculentus",Also called gombo.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,430,Okra,5510,Production,2017,2017,tonnes,53937.0,,"OKRA
Abelmoschus esculentus; Hibiscus
esculentus",Also called gombo.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,430,Okra,5510,Production,2018,2018,tonnes,51257.0,Im,"OKRA
Abelmoschus esculentus; Hibiscus
esculentus",Also called gombo.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,490,Oranges,5312,Area harvested,2012,2012,ha,2993.0,,"ORANGES
common, sweet orange (Citrus sinensis);
bitter orange (C. aurantium)",Bitter oranges are used primarily in the preparation of marmalade.,"Citrus fruit, total",1804.0,Fruit Primary,1738.0,Perennial,50.0
131,Malaysia,490,Oranges,5312,Area harvested,2013,2013,ha,3108.0,,"ORANGES
common, sweet orange (Citrus sinensis);
bitter orange (C. aurantium)",Bitter oranges are used primarily in the preparation of marmalade.,"Citrus fruit, total",1804.0,Fruit Primary,1738.0,Perennial,50.0
131,Malaysia,490,Oranges,5312,Area harvested,2014,2014,ha,2965.0,,"ORANGES
common, sweet orange (Citrus sinensis);
bitter orange (C. aurantium)",Bitter oranges are used primarily in the preparation of marmalade.,"Citrus fruit, total",1804.0,Fruit Primary,1738.0,Perennial,50.0
131,Malaysia,490,Oranges,5312,Area harvested,2015,2015,ha,1643.0,,"ORANGES
common, sweet orange (Citrus sinensis);
bitter orange (C. aurantium)",Bitter oranges are used primarily in the preparation of marmalade.,"Citrus fruit, total",1804.0,Fruit Primary,1738.0,Perennial,50.0
131,Malaysia,490,Oranges,5312,Area harvested,2016,2016,ha,1557.0,,"ORANGES
common, sweet orange (Citrus sinensis);
bitter orange (C. aurantium)",Bitter oranges are used primarily in the preparation of marmalade.,"Citrus fruit, total",1804.0,Fruit Primary,1738.0,Perennial,50.0
131,Malaysia,490,Oranges,5312,Area harvested,2017,2017,ha,1517.0,,"ORANGES
common, sweet orange (Citrus sinensis);
bitter orange (C. aurantium)",Bitter oranges are used primarily in the preparation of marmalade.,"Citrus fruit, total",1804.0,Fruit Primary,1738.0,Perennial,50.0
131,Malaysia,490,Oranges,5312,Area harvested,2018,2018,ha,1667.0,Im,"ORANGES
common, sweet orange (Citrus sinensis);
bitter orange (C. aurantium)",Bitter oranges are used primarily in the preparation of marmalade.,"Citrus fruit, total",1804.0,Fruit Primary,1738.0,Perennial,50.0
131,Malaysia,490,Oranges,5510,Production,2012,2012,tonnes,16252.0,,"ORANGES
common, sweet orange (Citrus sinensis);
bitter orange (C. aurantium)",Bitter oranges are used primarily in the preparation of marmalade.,"Citrus fruit, total",1804.0,Fruit Primary,1738.0,Perennial,50.0
131,Malaysia,490,Oranges,5510,Production,2013,2013,tonnes,18666.0,,"ORANGES
common, sweet orange (Citrus sinensis);
bitter orange (C. aurantium)",Bitter oranges are used primarily in the preparation of marmalade.,"Citrus fruit, total",1804.0,Fruit Primary,1738.0,Perennial,50.0
131,Malaysia,490,Oranges,5510,Production,2014,2014,tonnes,16622.0,,"ORANGES
common, sweet orange (Citrus sinensis);
bitter orange (C. aurantium)",Bitter oranges are used primarily in the preparation of marmalade.,"Citrus fruit, total",1804.0,Fruit Primary,1738.0,Perennial,50.0
131,Malaysia,490,Oranges,5510,Production,2015,2015,tonnes,15537.0,,"ORANGES
common, sweet orange (Citrus sinensis);
bitter orange (C. aurantium)",Bitter oranges are used primarily in the preparation of marmalade.,"Citrus fruit, total",1804.0,Fruit Primary,1738.0,Perennial,50.0
131,Malaysia,490,Oranges,5510,Production,2016,2016,tonnes,13448.0,,"ORANGES
common, sweet orange (Citrus sinensis);
bitter orange (C. aurantium)",Bitter oranges are used primarily in the preparation of marmalade.,"Citrus fruit, total",1804.0,Fruit Primary,1738.0,Perennial,50.0
131,Malaysia,490,Oranges,5510,Production,2017,2017,tonnes,13245.0,,"ORANGES
common, sweet orange (Citrus sinensis);
bitter orange (C. aurantium)",Bitter oranges are used primarily in the preparation of marmalade.,"Citrus fruit, total",1804.0,Fruit Primary,1738.0,Perennial,50.0
131,Malaysia,490,Oranges,5510,Production,2018,2018,tonnes,13437.0,Im,"ORANGES
common, sweet orange (Citrus sinensis);
bitter orange (C. aurantium)",Bitter oranges are used primarily in the preparation of marmalade.,"Citrus fruit, total",1804.0,Fruit Primary,1738.0,Perennial,50.0
131,Malaysia,600,Papayas,5312,Area harvested,2012,2012,ha,2031.0,,"PAPAYAS
Carica papaya",,,,Fruit Primary,1738.0,Perennial,5.0
131,Malaysia,600,Papayas,5312,Area harvested,2013,2013,ha,1934.0,,"PAPAYAS
Carica papaya",,,,Fruit Primary,1738.0,Perennial,5.0
131,Malaysia,600,Papayas,5312,Area harvested,2014,2014,ha,2771.0,,"PAPAYAS
Carica papaya",,,,Fruit Primary,1738.0,Perennial,5.0
131,Malaysia,600,Papayas,5312,Area harvested,2015,2015,ha,2514.0,,"PAPAYAS
Carica papaya",,,,Fruit Primary,1738.0,Perennial,5.0
131,Malaysia,600,Papayas,5312,Area harvested,2016,2016,ha,3980.0,,"PAPAYAS
Carica papaya",,,,Fruit Primary,1738.0,Perennial,5.0
131,Malaysia,600,Papayas,5312,Area harvested,2017,2017,ha,2738.0,,"PAPAYAS
Carica papaya",,,,Fruit Primary,1738.0,Perennial,5.0
131,Malaysia,600,Papayas,5312,Area harvested,2018,2018,ha,2874.0,Im,"PAPAYAS
Carica papaya",,,,Fruit Primary,1738.0,Perennial,5.0
131,Malaysia,600,Papayas,5510,Production,2012,2012,tonnes,35634.0,,"PAPAYAS
Carica papaya",,,,Fruit Primary,1738.0,Perennial,5.0
131,Malaysia,600,Papayas,5510,Production,2013,2013,tonnes,31748.0,,"PAPAYAS
Carica papaya",,,,Fruit Primary,1738.0,Perennial,5.0
131,Malaysia,600,Papayas,5510,Production,2014,2014,tonnes,55358.0,,"PAPAYAS
Carica papaya",,,,Fruit Primary,1738.0,Perennial,5.0
131,Malaysia,600,Papayas,5510,Production,2015,2015,tonnes,60625.0,,"PAPAYAS
Carica papaya",,,,Fruit Primary,1738.0,Perennial,5.0
131,Malaysia,600,Papayas,5510,Production,2016,2016,tonnes,65967.0,,"PAPAYAS
Carica papaya",,,,Fruit Primary,1738.0,Perennial,5.0
131,Malaysia,600,Papayas,5510,Production,2017,2017,tonnes,83797.0,,"PAPAYAS
Carica papaya",,,,Fruit Primary,1738.0,Perennial,5.0
131,Malaysia,600,Papayas,5510,Production,2018,2018,tonnes,50519.0,Im,"PAPAYAS
Carica papaya",,,,Fruit Primary,1738.0,Perennial,5.0
131,Malaysia,687,Pepper (piper spp.),5312,Area harvested,2012,2012,ha,10833.0,,"PEPPER
black, white pepper (Piper nigrum);
long pepper (P. longum)","Perennial climbing vines. Includes whole, crushed or ground berries.
Black pepper is produced from partially ripe berries, while white
pepper is from fully ripe berries which have had the outer hull
removed.",,,spice,,Annual,
131,Malaysia,687,Pepper (piper spp.),5312,Area harvested,2013,2013,ha,9835.0,,"PEPPER
black, white pepper (Piper nigrum);
long pepper (P. longum)","Perennial climbing vines. Includes whole, crushed or ground berries.
Black pepper is produced from partially ripe berries, while white
pepper is from fully ripe berries which have had the outer hull
removed.",,,spice,,Annual,
131,Malaysia,687,Pepper (piper spp.),5312,Area harvested,2014,2014,ha,16021.0,,"PEPPER
black, white pepper (Piper nigrum);
long pepper (P. longum)","Perennial climbing vines. Includes whole, crushed or ground berries.
Black pepper is produced from partially ripe berries, while white
pepper is from fully ripe berries which have had the outer hull
removed.",,,spice,,Annual,
131,Malaysia,687,Pepper (piper spp.),5312,Area harvested,2015,2015,ha,16333.0,,"PEPPER
black, white pepper (Piper nigrum);
long pepper (P. longum)","Perennial climbing vines. Includes whole, crushed or ground berries.
Black pepper is produced from partially ripe berries, while white
pepper is from fully ripe berries which have had the outer hull
removed.",,,spice,,Annual,
